X,Y,predicted_label
172.890625,0.0234375,Density 50%
172.90625,0.0234375,Density 50%
172.921875,0.0234375,Density 50%
172.9375,0.0234375,Density 50%
172.953125,0.0234375,Density 50%
172.96875,0.0234375,Density 50%
172.984375,0.03125,Density 90%
173.0,0.02734375,Density 50%
173.015625,0.0234375,Density 50%
173.03125,0.0234375,Density 50%
173.046875,0.03515625,Density 70%
173.0625,0.01953125,Density 50%
173.078125,0.0234375,Density 50%
173.09375,0.03125,Density 90%
173.109375,0.0234375,Density 50%
173.125,0.0234375,Density 50%
173.140625,0.03125,Density 90%
173.15625,0.02734375,Density 50%
173.171875,0.02734375,Density 50%
173.1875,0.01953125,Density 50%
173.203125,0.03125,Density 90%
173.21875,0.02734375,Density 50%
173.234375,0.02734375,Density 50%
173.25,0.01953125,Density 50%
173.265625,0.03125,Density 90%
173.28125,0.0234375,Density 50%
173.296875,0.02734375,Density 50%
173.3125,0.0234375,Density 50%
173.328125,0.0234375,Density 50%
173.34375,0.0234375,Density 50%
173.359375,0.03125,Density 90%
173.375,0.0234375,Density 50%
173.390625,0.03125,Density 90%
173.40625,0.0234375,Density 50%
173.421875,0.02734375,Density 50%
173.4375,0.0234375,Density 50%
173.453125,0.0234375,Density 50%
173.46875,0.02734375,Density 50%
173.484375,0.02734375,Density 50%
173.5,0.02734375,Density 50%
173.515625,0.01953125,Density 50%
173.53125,0.03125,Density 90%
173.546875,0.0234375,Density 50%
173.5625,0.02734375,Density 50%
173.578125,0.03125,Density 90%
173.59375,0.02734375,Density 50%
173.609375,0.02734375,Density 50%
173.625,0.0234375,Density 50%
173.640625,0.02734375,Density 50%
173.65625,0.02734375,Density 50%
173.671875,0.0234375,Density 50%
173.6875,0.03125,Density 90%
173.703125,0.02734375,Density 50%
173.71875,0.02734375,Density 50%
173.734375,0.02734375,Density 50%
173.75,0.0234375,Density 50%
173.765625,0.03125,Density 90%
173.78125,0.0234375,Density 50%
173.796875,0.0234375,Density 50%
173.8125,0.02734375,Density 50%
173.828125,0.0234375,Density 50%
173.84375,0.03125,Density 90%
173.859375,0.02734375,Density 50%
173.875,0.02734375,Density 50%
173.890625,0.02734375,Density 50%
173.90625,0.02734375,Density 50%
173.921875,0.03125,Density 90%
173.9375,0.02734375,Density 50%
173.953125,0.02734375,Density 50%
173.96875,0.0234375,Density 50%
173.984375,0.02734375,Density 50%
174.0,0.02734375,Density 50%
174.015625,0.03125,Density 90%
174.03125,0.0234375,Density 50%
174.046875,0.0234375,Density 50%
174.0625,0.02734375,Density 50%
174.078125,0.0234375,Density 50%
174.09375,0.02734375,Density 50%
174.109375,0.0234375,Density 50%
174.125,0.0234375,Density 50%
174.140625,0.03125,Density 90%
174.15625,0.02734375,Density 50%
174.171875,0.02734375,Density 50%
174.1875,0.02734375,Density 50%
174.203125,0.02734375,Density 50%
174.21875,0.03125,Density 90%
174.234375,0.01953125,Density 50%
174.25,0.03125,Density 90%
174.265625,0.0234375,Density 50%
174.28125,0.0234375,Density 50%
174.296875,0.02734375,Density 50%
174.3125,0.02734375,Density 50%
174.328125,0.02734375,Density 50%
174.34375,0.02734375,Density 50%
174.359375,0.01953125,Density 50%
174.375,0.02734375,Density 50%
174.390625,0.02734375,Density 50%
174.40625,0.02734375,Density 50%
174.421875,0.0234375,Density 50%
174.4375,0.03125,Density 90%
174.453125,0.0234375,Density 50%
174.46875,0.02734375,Density 50%
174.484375,0.02734375,Density 50%
174.5,0.02734375,Density 50%
174.515625,0.0234375,Density 50%
174.53125,0.01953125,Density 50%
174.546875,0.03125,Density 90%
174.5625,0.02734375,Density 50%
174.578125,0.02734375,Density 50%
174.59375,0.02734375,Density 50%
174.609375,0.02734375,Density 50%
174.625,0.0234375,Density 50%
174.640625,0.0234375,Density 50%
174.65625,0.0234375,Density 50%
174.671875,0.0234375,Density 50%
174.6875,0.03125,Density 90%
174.703125,0.02734375,Density 50%
174.71875,0.03125,Density 90%
174.734375,0.01953125,Density 50%
174.75,0.02734375,Density 50%
174.765625,0.0234375,Density 50%
174.78125,0.03125,Density 90%
174.796875,0.0234375,Density 50%
174.8125,0.02734375,Density 50%
174.828125,0.02734375,Density 50%
174.84375,0.02734375,Density 50%
174.859375,0.0234375,Density 50%
174.875,0.01953125,Density 50%
174.890625,0.02734375,Density 50%
174.90625,0.03125,Density 90%
174.921875,0.01953125,Density 50%
174.9375,0.02734375,Density 50%
174.953125,0.02734375,Density 50%
174.96875,0.02734375,Density 50%
174.984375,0.02734375,Density 50%
175.0,0.02734375,Density 50%
175.015625,0.01953125,Density 50%
175.03125,0.0234375,Density 50%
175.046875,0.02734375,Density 50%
175.0625,0.01953125,Density 50%
175.078125,0.0234375,Density 50%
175.09375,0.02734375,Density 50%
175.109375,0.02734375,Density 50%
175.125,0.02734375,Density 50%
175.140625,0.02734375,Density 50%
175.15625,0.02734375,Density 50%
175.171875,0.0234375,Density 50%
175.1875,0.0234375,Density 50%
175.203125,0.02734375,Density 50%
175.21875,0.03125,Density 90%
175.234375,0.03125,Density 90%
175.25,0.0234375,Density 50%
175.265625,0.02734375,Density 50%
175.28125,0.03125,Density 90%
175.296875,0.02734375,Density 50%
175.3125,0.03125,Density 90%
175.328125,0.01953125,Density 50%
175.34375,0.0234375,Density 50%
175.359375,0.0234375,Density 50%
175.375,0.02734375,Density 50%
175.390625,0.02734375,Density 50%
175.40625,0.02734375,Density 50%
175.421875,0.02734375,Density 50%
175.4375,0.02734375,Density 50%
175.453125,0.02734375,Density 50%
175.46875,0.0234375,Density 50%
175.484375,0.03125,Density 90%
175.5,0.0234375,Density 50%
175.515625,0.0234375,Density 50%
175.53125,0.0234375,Density 50%
175.546875,0.02734375,Density 50%
175.5625,0.03125,Density 90%
175.578125,0.0234375,Density 50%
175.59375,0.02734375,Density 50%
175.609375,0.0234375,Density 50%
175.625,0.02734375,Density 50%
175.640625,0.0234375,Density 50%
175.65625,0.03125,Density 90%
175.671875,0.02734375,Density 50%
175.6875,0.0234375,Density 50%
175.703125,0.02734375,Density 50%
175.71875,0.0234375,Density 50%
175.734375,0.02734375,Density 50%
175.75,0.02734375,Density 50%
175.765625,0.0234375,Density 50%
175.78125,0.03125,Density 90%
175.796875,0.02734375,Density 50%
175.8125,0.0234375,Density 50%
175.828125,0.03125,Density 90%
175.84375,0.0234375,Density 50%
175.859375,0.0234375,Density 50%
175.875,0.0234375,Density 50%
175.890625,0.02734375,Density 50%
175.90625,0.02734375,Density 50%
175.921875,0.0234375,Density 50%
175.9375,0.02734375,Density 50%
175.953125,0.01953125,Density 50%
175.96875,0.02734375,Density 50%
175.984375,0.0234375,Density 50%
176.0,0.03125,Density 90%
176.015625,0.02734375,Density 50%
176.03125,0.03125,Density 90%
176.046875,0.0234375,Density 50%
176.0625,0.03125,Density 90%
176.078125,0.0234375,Density 50%
176.09375,0.0234375,Density 50%
176.109375,0.0234375,Density 50%
176.125,0.0234375,Density 50%
176.140625,0.03125,Density 90%
176.15625,0.0234375,Density 50%
176.171875,0.0234375,Density 50%
176.1875,0.0234375,Density 50%
176.203125,0.01953125,Density 50%
176.21875,0.02734375,Density 50%
176.234375,0.02734375,Density 50%
176.25,0.02734375,Density 50%
176.265625,0.02734375,Density 50%
176.28125,0.03125,Density 90%
176.296875,0.02734375,Density 50%
176.3125,0.0234375,Density 50%
176.328125,0.02734375,Density 50%
176.34375,0.0234375,Density 50%
176.359375,0.02734375,Density 50%
176.375,0.03125,Density 90%
176.390625,0.0234375,Density 50%
176.40625,0.03125,Density 90%
176.421875,0.02734375,Density 50%
176.4375,0.03125,Density 90%
176.453125,0.02734375,Density 50%
176.46875,0.02734375,Density 50%
176.484375,0.0234375,Density 50%
176.5,0.0234375,Density 50%
176.515625,0.02734375,Density 50%
176.53125,0.0234375,Density 50%
176.546875,0.02734375,Density 50%
176.5625,0.0234375,Density 50%
176.578125,0.0234375,Density 50%
176.59375,0.0234375,Density 50%
176.609375,0.02734375,Density 50%
176.625,0.01953125,Density 50%
176.640625,0.02734375,Density 50%
176.65625,0.03125,Density 90%
176.671875,0.02734375,Density 50%
176.6875,0.0234375,Density 50%
176.703125,0.02734375,Density 50%
176.71875,0.0234375,Density 50%
176.734375,0.02734375,Density 50%
176.75,0.03125,Density 90%
176.765625,0.0234375,Density 50%
176.78125,0.02734375,Density 50%
176.796875,0.01953125,Density 50%
176.8125,0.02734375,Density 50%
176.828125,0.02734375,Density 50%
176.84375,0.0234375,Density 50%
176.859375,0.03515625,Density 70%
176.875,0.02734375,Density 50%
176.890625,0.02734375,Density 50%
176.90625,0.02734375,Density 50%
176.921875,0.0234375,Density 50%
176.9375,0.03125,Density 90%
176.953125,0.02734375,Density 50%
176.96875,0.03125,Density 90%
176.984375,0.01953125,Density 50%
177.0,0.02734375,Density 50%
177.015625,0.03125,Density 90%
177.03125,0.03125,Density 90%
177.046875,0.0234375,Density 50%
177.0625,0.02734375,Density 50%
177.078125,0.0234375,Density 50%
177.09375,0.02734375,Density 50%
177.109375,0.01953125,Density 50%
177.125,0.02734375,Density 50%
177.140625,0.0234375,Density 50%
177.15625,0.02734375,Density 50%
177.171875,0.02734375,Density 50%
177.1875,0.02734375,Density 50%
177.203125,0.02734375,Density 50%
177.21875,0.01953125,Density 50%
177.234375,0.0234375,Density 50%
177.25,0.0234375,Density 50%
177.265625,0.0234375,Density 50%
177.28125,0.03125,Density 90%
177.296875,0.02734375,Density 50%
177.3125,0.02734375,Density 50%
177.328125,0.02734375,Density 50%
177.34375,0.02734375,Density 50%
177.359375,0.02734375,Density 50%
177.375,0.0234375,Density 50%
177.390625,0.0234375,Density 50%
177.40625,0.02734375,Density 50%
177.421875,0.01953125,Density 50%
177.4375,0.02734375,Density 50%
177.453125,0.02734375,Density 50%
177.46875,0.01953125,Density 50%
177.484375,0.02734375,Density 50%
177.5,0.0234375,Density 50%
177.515625,0.0234375,Density 50%
177.53125,0.02734375,Density 50%
177.546875,0.0234375,Density 50%
177.5625,0.02734375,Density 50%
177.578125,0.0234375,Density 50%
177.59375,0.02734375,Density 50%
177.609375,0.02734375,Density 50%
177.625,0.02734375,Density 50%
177.640625,0.02734375,Density 50%
177.65625,0.02734375,Density 50%
177.671875,0.02734375,Density 50%
177.6875,0.0234375,Density 50%
177.703125,0.0234375,Density 50%
177.71875,0.02734375,Density 50%
177.734375,0.01953125,Density 50%
177.75,0.03125,Density 90%
177.765625,0.02734375,Density 50%
177.78125,0.0234375,Density 50%
177.796875,0.03125,Density 90%
177.8125,0.03125,Density 90%
177.828125,0.02734375,Density 50%
177.84375,0.03125,Density 90%
177.859375,0.0234375,Density 50%
177.875,0.03125,Density 90%
177.890625,0.02734375,Density 50%
177.90625,0.02734375,Density 50%
177.921875,0.03125,Density 90%
177.9375,0.02734375,Density 50%
177.953125,0.03125,Density 90%
177.96875,0.01953125,Density 50%
177.984375,0.02734375,Density 50%
178.0,0.0234375,Density 50%
178.015625,0.03125,Density 90%
178.03125,0.02734375,Density 50%
178.046875,0.0234375,Density 50%
178.0625,0.02734375,Density 50%
178.078125,0.03125,Density 90%
178.09375,0.02734375,Density 50%
178.109375,0.0234375,Density 50%
178.125,0.02734375,Density 50%
178.140625,0.02734375,Density 50%
178.15625,0.02734375,Density 50%
178.171875,0.01953125,Density 50%
178.1875,0.02734375,Density 50%
178.203125,0.02734375,Density 50%
178.21875,0.02734375,Density 50%
178.234375,0.0234375,Density 50%
178.25,0.02734375,Density 50%
178.265625,0.0234375,Density 50%
178.28125,0.02734375,Density 50%
178.296875,0.02734375,Density 50%
178.3125,0.0234375,Density 50%
178.328125,0.0234375,Density 50%
178.34375,0.02734375,Density 50%
178.359375,0.02734375,Density 50%
178.375,0.0234375,Density 50%
178.390625,0.0234375,Density 50%
178.40625,0.0234375,Density 50%
178.421875,0.03125,Density 90%
178.4375,0.0234375,Density 50%
178.453125,0.01953125,Density 50%
178.46875,0.03125,Density 90%
178.484375,0.0234375,Density 50%
178.5,0.03125,Density 90%
178.515625,0.02734375,Density 50%
178.53125,0.02734375,Density 50%
178.546875,0.02734375,Density 50%
178.5625,0.02734375,Density 50%
178.578125,0.02734375,Density 50%
178.59375,0.03125,Density 90%
178.609375,0.01953125,Density 50%
178.625,0.02734375,Density 50%
178.640625,0.03125,Density 90%
178.65625,0.0234375,Density 50%
178.671875,0.03125,Density 90%
178.6875,0.03125,Density 90%
178.703125,0.03125,Density 90%
178.71875,0.0234375,Density 50%
178.734375,0.02734375,Density 50%
178.75,0.02734375,Density 50%
178.765625,0.03125,Density 90%
178.78125,0.015625,Density 30%
178.796875,0.02734375,Density 50%
178.8125,0.0234375,Density 50%
178.828125,0.0234375,Density 50%
178.84375,0.02734375,Density 50%
178.859375,0.0234375,Density 50%
178.875,0.02734375,Density 50%
178.890625,0.02734375,Density 50%
178.90625,0.0234375,Density 50%
178.921875,0.0234375,Density 50%
178.9375,0.0234375,Density 50%
178.953125,0.0234375,Density 50%
178.96875,0.02734375,Density 50%
178.984375,0.02734375,Density 50%
179.0,0.02734375,Density 50%
179.015625,0.02734375,Density 50%
179.03125,0.02734375,Density 50%
179.046875,0.01953125,Density 50%
179.0625,0.02734375,Density 50%
179.078125,0.02734375,Density 50%
179.09375,0.02734375,Density 50%
179.109375,0.0234375,Density 50%
179.125,0.0234375,Density 50%
179.140625,0.02734375,Density 50%
179.15625,0.0234375,Density 50%
179.171875,0.03125,Density 90%
179.1875,0.03125,Density 90%
179.203125,0.02734375,Density 50%
179.21875,0.02734375,Density 50%
179.234375,0.02734375,Density 50%
179.25,0.03125,Density 90%
179.265625,0.02734375,Density 50%
179.28125,0.0234375,Density 50%
179.296875,0.02734375,Density 50%
179.3125,0.02734375,Density 50%
179.328125,0.02734375,Density 50%
179.34375,0.03125,Density 90%
179.359375,0.03125,Density 90%
179.375,0.02734375,Density 50%
179.390625,0.02734375,Density 50%
179.40625,0.03125,Density 90%
179.421875,0.0234375,Density 50%
179.4375,0.03125,Density 90%
179.453125,0.02734375,Density 50%
179.46875,0.0234375,Density 50%
179.484375,0.0234375,Density 50%
179.5,0.03125,Density 90%
179.515625,0.0234375,Density 50%
179.53125,0.0234375,Density 50%
179.546875,0.0234375,Density 50%
179.5625,0.0234375,Density 50%
179.578125,0.02734375,Density 50%
179.59375,0.02734375,Density 50%
179.609375,0.0234375,Density 50%
179.625,0.01953125,Density 50%
179.640625,0.0234375,Density 50%
179.65625,0.02734375,Density 50%
179.671875,0.02734375,Density 50%
179.6875,0.02734375,Density 50%
179.703125,0.0234375,Density 50%
179.71875,0.0234375,Density 50%
179.734375,0.02734375,Density 50%
179.75,0.0234375,Density 50%
179.765625,0.02734375,Density 50%
179.78125,0.02734375,Density 50%
179.796875,0.02734375,Density 50%
179.8125,0.02734375,Density 50%
179.828125,0.0234375,Density 50%
179.84375,0.03125,Density 90%
179.859375,0.03125,Density 90%
179.875,0.015625,Density 30%
179.890625,0.02734375,Density 50%
179.90625,0.02734375,Density 50%
179.921875,0.0234375,Density 50%
179.9375,0.02734375,Density 50%
179.953125,0.02734375,Density 50%
179.96875,0.03125,Density 90%
179.984375,0.02734375,Density 50%
180.0,0.03125,Density 90%
180.015625,0.02734375,Density 50%
180.03125,0.0234375,Density 50%
180.046875,0.03125,Density 90%
180.0625,0.01953125,Density 50%
180.078125,0.02734375,Density 50%
180.09375,0.0234375,Density 50%
180.109375,0.02734375,Density 50%
180.125,0.02734375,Density 50%
180.140625,0.02734375,Density 50%
180.15625,0.02734375,Density 50%
180.171875,0.0234375,Density 50%
180.1875,0.03125,Density 90%
180.203125,0.02734375,Density 50%
180.21875,0.0234375,Density 50%
180.234375,0.0234375,Density 50%
180.25,0.0234375,Density 50%
180.265625,0.02734375,Density 50%
180.28125,0.02734375,Density 50%
180.296875,0.02734375,Density 50%
180.3125,0.02734375,Density 50%
180.328125,0.0234375,Density 50%
180.34375,0.02734375,Density 50%
180.359375,0.02734375,Density 50%
180.375,0.02734375,Density 50%
180.390625,0.0234375,Density 50%
180.40625,0.03125,Density 90%
180.421875,0.02734375,Density 50%
180.4375,0.02734375,Density 50%
180.453125,0.03125,Density 90%
180.46875,0.0234375,Density 50%
180.484375,0.02734375,Density 50%
180.5,0.03125,Density 90%
180.515625,0.02734375,Density 50%
180.53125,0.0234375,Density 50%
180.546875,0.02734375,Density 50%
180.5625,0.0234375,Density 50%
180.578125,0.02734375,Density 50%
180.59375,0.0234375,Density 50%
180.609375,0.0234375,Density 50%
180.625,0.01953125,Density 50%
180.640625,0.03125,Density 90%
180.65625,0.0234375,Density 50%
180.671875,0.0234375,Density 50%
180.6875,0.02734375,Density 50%
180.703125,0.03125,Density 90%
180.71875,0.02734375,Density 50%
180.734375,0.0234375,Density 50%
180.75,0.02734375,Density 50%
180.765625,0.02734375,Density 50%
180.78125,0.02734375,Density 50%
180.796875,0.03125,Density 90%
180.8125,0.03125,Density 90%
180.828125,0.02734375,Density 50%
180.84375,0.0234375,Density 50%
180.859375,0.0234375,Density 50%
180.875,0.0234375,Density 50%
180.890625,0.02734375,Density 50%
180.90625,0.02734375,Density 50%
180.921875,0.02734375,Density 50%
180.9375,0.0234375,Density 50%
180.953125,0.02734375,Density 50%
180.96875,0.03125,Density 90%
180.984375,0.02734375,Density 50%
181.0,0.03125,Density 90%
181.015625,0.02734375,Density 50%
181.03125,0.02734375,Density 50%
181.046875,0.01953125,Density 50%
181.0625,0.03125,Density 90%
181.078125,0.0234375,Density 50%
181.09375,0.03125,Density 90%
181.109375,0.02734375,Density 50%
181.125,0.015625,Density 30%
181.140625,0.02734375,Density 50%
181.15625,0.03515625,Density 70%
181.171875,0.02734375,Density 50%
181.1875,0.0234375,Density 50%
181.203125,0.02734375,Density 50%
181.21875,0.02734375,Density 50%
181.234375,0.0234375,Density 50%
181.25,0.01953125,Density 50%
181.265625,0.02734375,Density 50%
181.28125,0.0234375,Density 50%
181.296875,0.03125,Density 90%
181.3125,0.0234375,Density 50%
181.328125,0.02734375,Density 50%
181.34375,0.02734375,Density 50%
181.359375,0.0234375,Density 50%
181.375,0.02734375,Density 50%
181.390625,0.02734375,Density 50%
181.40625,0.02734375,Density 50%
181.421875,0.02734375,Density 50%
181.4375,0.02734375,Density 50%
181.453125,0.02734375,Density 50%
181.46875,0.0234375,Density 50%
181.484375,0.0234375,Density 50%
181.5,0.0234375,Density 50%
181.515625,0.02734375,Density 50%
181.53125,0.03125,Density 90%
181.546875,0.02734375,Density 50%
181.5625,0.02734375,Density 50%
181.578125,0.0234375,Density 50%
181.59375,0.0234375,Density 50%
181.609375,0.02734375,Density 50%
181.625,0.02734375,Density 50%
181.640625,0.03125,Density 90%
181.65625,0.02734375,Density 50%
181.671875,0.0234375,Density 50%
181.6875,0.0234375,Density 50%
181.703125,0.03125,Density 90%
181.71875,0.02734375,Density 50%
181.734375,0.02734375,Density 50%
181.75,0.02734375,Density 50%
181.765625,0.03125,Density 90%
181.78125,0.02734375,Density 50%
181.796875,0.03125,Density 90%
181.8125,0.03125,Density 90%
181.828125,0.03125,Density 90%
181.84375,0.02734375,Density 50%
181.859375,0.0234375,Density 50%
181.875,0.02734375,Density 50%
181.890625,0.01953125,Density 50%
181.90625,0.02734375,Density 50%
181.921875,0.02734375,Density 50%
181.9375,0.02734375,Density 50%
181.953125,0.02734375,Density 50%
181.96875,0.0234375,Density 50%
181.984375,0.0234375,Density 50%
182.0,0.0234375,Density 50%
182.015625,0.02734375,Density 50%
182.03125,0.02734375,Density 50%
182.046875,0.0234375,Density 50%
182.0625,0.03125,Density 90%
182.078125,0.03125,Density 90%
182.09375,0.02734375,Density 50%
182.109375,0.02734375,Density 50%
182.125,0.02734375,Density 50%
182.140625,0.02734375,Density 50%
182.15625,0.0234375,Density 50%
182.171875,0.02734375,Density 50%
182.1875,0.0234375,Density 50%
182.203125,0.03125,Density 90%
182.21875,0.0234375,Density 50%
182.234375,0.0234375,Density 50%
182.25,0.03125,Density 90%
182.265625,0.03125,Density 90%
182.28125,0.02734375,Density 50%
182.296875,0.02734375,Density 50%
182.3125,0.02734375,Density 50%
182.328125,0.0234375,Density 50%
182.34375,0.0234375,Density 50%
182.359375,0.0234375,Density 50%
182.375,0.02734375,Density 50%
182.390625,0.01953125,Density 50%
182.40625,0.03125,Density 90%
182.421875,0.0234375,Density 50%
182.4375,0.02734375,Density 50%
182.453125,0.02734375,Density 50%
182.46875,0.0234375,Density 50%
182.484375,0.02734375,Density 50%
182.5,0.02734375,Density 50%
182.515625,0.03125,Density 90%
182.53125,0.01953125,Density 50%
182.546875,0.03125,Density 90%
182.5625,0.02734375,Density 50%
182.578125,0.0234375,Density 50%
182.59375,0.0234375,Density 50%
182.609375,0.0234375,Density 50%
182.625,0.0234375,Density 50%
182.640625,0.02734375,Density 50%
182.65625,0.0234375,Density 50%
182.671875,0.02734375,Density 50%
182.6875,0.01953125,Density 50%
182.703125,0.03125,Density 90%
182.71875,0.03125,Density 90%
182.734375,0.02734375,Density 50%
182.75,0.02734375,Density 50%
182.765625,0.03125,Density 90%
182.78125,0.0234375,Density 50%
182.796875,0.0234375,Density 50%
182.8125,0.0234375,Density 50%
182.828125,0.02734375,Density 50%
182.84375,0.02734375,Density 50%
182.859375,0.0234375,Density 50%
182.875,0.03125,Density 90%
182.890625,0.02734375,Density 50%
182.90625,0.0234375,Density 50%
182.921875,0.01953125,Density 50%
182.9375,0.02734375,Density 50%
182.953125,0.02734375,Density 50%
182.96875,0.03125,Density 90%
182.984375,0.01953125,Density 50%
183.0,0.02734375,Density 50%
183.015625,0.02734375,Density 50%
183.03125,0.03125,Density 90%
183.046875,0.02734375,Density 50%
183.0625,0.0234375,Density 50%
183.078125,0.03125,Density 90%
183.09375,0.02734375,Density 50%
183.109375,0.02734375,Density 50%
183.125,0.03125,Density 90%
183.140625,0.03125,Density 90%
183.15625,0.0234375,Density 50%
183.171875,0.0234375,Density 50%
183.1875,0.03125,Density 90%
183.203125,0.0234375,Density 50%
183.21875,0.03125,Density 90%
183.234375,0.0234375,Density 50%
183.25,0.03125,Density 90%
183.265625,0.0234375,Density 50%
183.28125,0.02734375,Density 50%
183.296875,0.0234375,Density 50%
183.3125,0.02734375,Density 50%
183.328125,0.0234375,Density 50%
183.34375,0.0234375,Density 50%
183.359375,0.0234375,Density 50%
183.375,0.0234375,Density 50%
183.390625,0.0234375,Density 50%
183.40625,0.01953125,Density 50%
183.421875,0.0234375,Density 50%
183.4375,0.03125,Density 90%
183.453125,0.01953125,Density 50%
183.46875,0.02734375,Density 50%
183.484375,0.02734375,Density 50%
183.5,0.02734375,Density 50%
183.515625,0.02734375,Density 50%
183.53125,0.0234375,Density 50%
183.546875,0.0234375,Density 50%
183.5625,0.0234375,Density 50%
183.578125,0.02734375,Density 50%
183.59375,0.02734375,Density 50%
183.609375,0.02734375,Density 50%
183.625,0.03125,Density 90%
183.640625,0.0234375,Density 50%
183.65625,0.02734375,Density 50%
183.671875,0.02734375,Density 50%
183.6875,0.02734375,Density 50%
183.703125,0.02734375,Density 50%
183.71875,0.02734375,Density 50%
183.734375,0.02734375,Density 50%
183.75,0.0234375,Density 50%
183.765625,0.02734375,Density 50%
183.78125,0.02734375,Density 50%
183.796875,0.03125,Density 90%
183.8125,0.0234375,Density 50%
183.828125,0.02734375,Density 50%
183.84375,0.02734375,Density 50%
183.859375,0.0234375,Density 50%
183.875,0.0234375,Density 50%
183.890625,0.03125,Density 90%
183.90625,0.02734375,Density 50%
183.921875,0.0234375,Density 50%
183.9375,0.0234375,Density 50%
183.953125,0.02734375,Density 50%
183.96875,0.0234375,Density 50%
183.984375,0.0234375,Density 50%
184.0,0.02734375,Density 50%
184.015625,0.02734375,Density 50%
184.03125,0.0234375,Density 50%
184.046875,0.02734375,Density 50%
184.0625,0.02734375,Density 50%
184.078125,0.0234375,Density 50%
184.09375,0.02734375,Density 50%
184.109375,0.0234375,Density 50%
184.125,0.02734375,Density 50%
184.140625,0.02734375,Density 50%
184.15625,0.02734375,Density 50%
184.171875,0.0234375,Density 50%
184.1875,0.03125,Density 90%
184.203125,0.02734375,Density 50%
184.21875,0.03125,Density 90%
184.234375,0.0234375,Density 50%
184.25,0.02734375,Density 50%
184.265625,0.02734375,Density 50%
184.28125,0.03125,Density 90%
184.296875,0.02734375,Density 50%
184.3125,0.01953125,Density 50%
184.328125,0.02734375,Density 50%
184.34375,0.0234375,Density 50%
184.359375,0.03125,Density 90%
184.375,0.0234375,Density 50%
184.390625,0.02734375,Density 50%
184.40625,0.02734375,Density 50%
184.421875,0.0234375,Density 50%
184.4375,0.0234375,Density 50%
184.453125,0.0234375,Density 50%
184.46875,0.02734375,Density 50%
184.484375,0.02734375,Density 50%
184.5,0.02734375,Density 50%
184.515625,0.03125,Density 90%
184.53125,0.0234375,Density 50%
184.546875,0.02734375,Density 50%
184.5625,0.02734375,Density 50%
184.578125,0.03125,Density 90%
184.59375,0.03125,Density 90%
184.609375,0.02734375,Density 50%
184.625,0.02734375,Density 50%
184.640625,0.02734375,Density 50%
184.65625,0.0234375,Density 50%
184.671875,0.02734375,Density 50%
184.6875,0.02734375,Density 50%
184.703125,0.03515625,Density 70%
184.71875,0.02734375,Density 50%
184.734375,0.02734375,Density 50%
184.75,0.02734375,Density 50%
184.765625,0.02734375,Density 50%
184.78125,0.02734375,Density 50%
184.796875,0.0234375,Density 50%
184.8125,0.0234375,Density 50%
184.828125,0.0234375,Density 50%
184.84375,0.02734375,Density 50%
184.859375,0.0234375,Density 50%
184.875,0.03125,Density 90%
184.890625,0.02734375,Density 50%
184.90625,0.02734375,Density 50%
184.921875,0.02734375,Density 50%
184.9375,0.02734375,Density 50%
184.953125,0.0234375,Density 50%
184.96875,0.02734375,Density 50%
184.984375,0.0234375,Density 50%
185.0,0.0234375,Density 50%
185.015625,0.02734375,Density 50%
185.03125,0.0234375,Density 50%
185.046875,0.02734375,Density 50%
185.0625,0.02734375,Density 50%
185.078125,0.02734375,Density 50%
185.09375,0.0234375,Density 50%
185.109375,0.0234375,Density 50%
185.125,0.02734375,Density 50%
185.140625,0.02734375,Density 50%
185.15625,0.0234375,Density 50%
185.171875,0.0234375,Density 50%
185.1875,0.02734375,Density 50%
185.203125,0.02734375,Density 50%
185.21875,0.02734375,Density 50%
185.234375,0.0234375,Density 50%
185.25,0.02734375,Density 50%
185.265625,0.0234375,Density 50%
185.28125,0.02734375,Density 50%
185.296875,0.0234375,Density 50%
185.3125,0.02734375,Density 50%
185.328125,0.02734375,Density 50%
185.34375,0.02734375,Density 50%
185.359375,0.02734375,Density 50%
185.375,0.03125,Density 90%
185.390625,0.02734375,Density 50%
185.40625,0.02734375,Density 50%
185.421875,0.01953125,Density 50%
185.4375,0.03125,Density 90%
185.453125,0.02734375,Density 50%
185.46875,0.02734375,Density 50%
185.484375,0.02734375,Density 50%
185.5,0.0234375,Density 50%
185.515625,0.03125,Density 90%
185.53125,0.03125,Density 90%
185.546875,0.03515625,Density 70%
185.5625,0.02734375,Density 50%
185.578125,0.02734375,Density 50%
185.59375,0.02734375,Density 50%
185.609375,0.02734375,Density 50%
185.625,0.0234375,Density 50%
185.640625,0.02734375,Density 50%
185.65625,0.0234375,Density 50%
185.671875,0.02734375,Density 50%
185.6875,0.0234375,Density 50%
185.703125,0.02734375,Density 50%
185.71875,0.0234375,Density 50%
185.734375,0.02734375,Density 50%
185.75,0.02734375,Density 50%
185.765625,0.03125,Density 90%
185.78125,0.0234375,Density 50%
185.796875,0.0234375,Density 50%
185.8125,0.03125,Density 90%
185.828125,0.0234375,Density 50%
185.84375,0.02734375,Density 50%
185.859375,0.02734375,Density 50%
185.875,0.03515625,Density 70%
185.890625,0.02734375,Density 50%
185.90625,0.03125,Density 90%
185.921875,0.02734375,Density 50%
185.9375,0.02734375,Density 50%
185.953125,0.02734375,Density 50%
